fips,k10,rucc,pct_growth_2020_24,sus_water,sus_power,sus_land,med_water,D_operating,D_queued,D,rco_water,rco_power,rco_land,rco_max,rco_sum,dominant_channel
01001,1,2,4.3,0.267339739324349,0.339189686022646,0.2533619536689,0,0,0,0,0,0,0,0,0,water
01003,1,3,12.2,0.240749202234662,0.36876109429583,0.241030505758419,0,0,0,0,0,0,0,0,0,water
01005,2,6,-2.5,0.354478068004101,0.477144602826984,0.350079838171447,0,0,0,0,0,0,0,0,0,water
01007,2,1,0.4,0.78169223568307,0.445826586460237,0.444545848729852,0,0,0,0,0,0,0,0,0,water
01009,1,1,1.8,0.399155179232849,0.381914743257799,0.421608439303366,0,0,0,0,0,0,0,0,0,water
01011,2,8,-3.2,0.456674395022176,0.576396652211586,0.481229269278237,0,0,0,0,0,0,0,0,0,water
01013,2,6,-4.1,0.324978872924523,0.477903069397261,0.374233260898984,0,0,0,0,0,0,0,0,0,water
01015,3,3,0.2,0.241340365982026,0.42373758380582,0.233120264237307,0,0,0,0,0,0,0,0,0,water
01017,2,6,-2.2,0.318513586353654,0.425148981169047,0.296977853639925,0,0,0,0,0,0,0,0,0,water
01019,4,8,4.6,0.412559328810831,0.414926188358462,0.476857633326373,0,0,0,0,0,0,0,0,0,water
01021,1,1,4.9,0.409989698203515,0.378394867290873,0.395488456470378,0,0,0,0,0,0,0,0,0,water
01023,2,9,-4.5,0.799536391486568,0.486155406548013,0.46837148291454,0,0,0,0,0,0,0,0,0,water
01025,2,9,-3.7,0.44912882414724,0.457444363570701,0.456710647282396,0,0,0,0,0,0,0,0,0,water
01027,2,9,0.2,0.429119769767454,0.394365232959926,0.467419334387542,0,0,0,0,0,0,0,0,0,water
01029,4,8,5.6,0.410352608913745,0.377825485510888,0.459733489487253,0,0,0,0,0,0,0,0,0,water
01031,3,4,5.2,0.601282922320475,0.410103230263541,0.287238357943877,0,0,0,0,0,0,0,0,0,water
01033,3,3,2.6,0.23659389743679,0.433629623949009,0.246008943536191,0,0,0,0,0,0,0,0,0,water
01035,2,9,-3.8,0.389671916003123,0.536158939107909,0.476579833361104,0,0,0,0,0,0,0,0,0,water
01037,2,8,-0.5,0.393181177060405,0.352311282992633,0.451124986203249,0,0,0,0,0,0,0,0,0,water
01039,2,6,0.6,0.343683613365006,0.444569850333703,0.347485943791684,0,0,0,0,0,0,0,0,0,water
01041,2,8,-0.4,0.432542840641996,0.446326764439094,0.474849077876717,0,0,0,0,0,0,0,0,0,water
01043,1,4,5.1,0.352258206560075,0.3809272602212,0.373975769625055,0,0,0,0,0,0,0,0,0,water
01045,3,4,1.6,0.280122198696807,0.428548793053744,0.286245587274166,0,0,0,0,0,0,0,0,0,water
01047,2,4,-6.9,0.302076373543261,0.597988895438737,0.263376366173622,0,0,0,0,0,0,0,0,0,water
01049,1,6,2,0.413111488764868,0.419473243494433,0.418002756338713,0,0,0,0,0,0,0,0,0,water
01051,1,2,3.6,0.337809729758537,0.320885949140262,0.351473024261734,0,0,0,0,0,0,0,0,0,water
01053,2,6,-0.2,0.325618642781563,0.479989808650272,0.337755371970681,0,0,0,0,0,0,0,0,0,water
01055,3,3,-0.2,0.252987751586399,0.44518233609097,0.256249325516743,0,0,0,0,0,0,0,0,0,water
01057,2,8,-2.9,0.426373324666948,0.447919030915593,0.467920315279575,0,0,0,0,0,0,0,0,0,water
01059,1,6,-0.6,0.324454850972606,0.405658422547363,0.353002245675503,0,0,0,0,0,0,0,0,0,water
01061,2,3,2.1,0.455755660771063,0.437093642747869,0.452447948688179,0,0,0,0,0,0,0,0,0,water
01063,2,2,-7.5,0.468636885285264,0.631287788932713,0.461857953209195,0,0,0,0,0,0,0,0,0,water
01065,2,2,2.3,0.477483985122559,0.536988641050722,0.49916162920696,0,0,0,0,0,0,0,0,0,water
01067,2,3,5.6,0.41168844906449,0.40678818562941,0.504143135782409,0,0,0,0,0,0,0,0,0,water
01069,3,3,1.9,0.24303913353998,0.444986441986365,0.22560114843372,0,0,0,0,0,0,0,0,0,water
01071,4,6,2.4,0.346752345107078,0.432746786382329,0.368528143832358,0,0,0,0,0,0,0,0,0,water
01073,5,1,-1.5,0.198640836512438,0.438908863019773,0.15115983486018,0,0,0,0,0,0,0,0,0,water
01075,2,8,-2.9,0.426187674428718,0.406365105694358,0.445171211098691,0,0,0,0,0,0,0,0,0,water
01077,3,3,3.7,0.288937239951916,0.409397102186302,0.284968856844403,0,0,0,0,0,0,0,0,0,water
01079,4,3,1.5,0.413659080010648,0.358596197175997,0.445056549998,0,0,0,0,0,0,0,0,0,water
01081,5,3,7.4,0.267424161280202,0.457112528065472,0.199131097647716,0,0,0,0,0,0,0,0,0,water
01083,1,2,14.1,0.264070853836335,0.284585934099185,0.28136763615467,0,0,0,0,0,0,0,0,0,water
01085,2,2,-7.8,0.515206167664647,0.603277152388175,0.466465696750957,0,0,0,0,0,0,0,0,0,water
01087,2,3,-6.7,0.301188066991428,0.531960559927666,0.29644992134104,0,0,0,0,0,0,0,0,0,water
01089,5,2,8.4,0.162221957032742,0.314301455590383,0.168628355616335,0,0,0,0,0,0,0,0,0,water
01091,2,6,-3.9,0.645380775494074,0.4729867736629,0.373425978808621,0,0,0,0,0,0,0,0,0,water
01093,4,9,0.5,0.762141549781068,0.410248558579878,0.457472365297956,0,0,0,0,0,0,0,0,0,water
01095,1,4,4.6,0.276346010165233,0.383226623299796,0.29302861958045,0,0,0,0,0,0,0,0,0,water
01097,3,2,-0.5,0.557399376096227,0.43698752869796,0.188231898905734,0,0,0,0,0,0,0,0,0,water
01099,2,8,-3.3,0.698768971587611,0.495806093597085,0.400786162490804,0,0,0,0,0,0,0,0,0,water
01101,2,2,-1.1,0.214015070684093,0.478863549743768,0.153126682803365,0,0,0,0,0,0,0,0,0,water
01103,1,3,2.2,0.232533060116109,0.374326906037954,0.240164360478239,0,0,0,0,0,0,0,0,0,water
01105,2,8,-8.7,0.432020053309004,0.515022102150745,0.467633191020326,0,0,0,0,0,0,0,0,0,water
01107,2,2,-2.4,0.42672377107755,0.47750905578468,0.456034534011137,0,0,0,0,0,0,0,0,0,water
01109,3,6,0.7,0.342128172088092,0.512373520569514,0.303723851319548,0,0,0,0,0,0,0,0,0,water
01111,2,8,4.4,0.442716463038949,0.449479537100972,0.46334483662704,0,0,0,0,0,0,0,0,0,water
01113,2,2,-0.7,0.310964564034895,0.502277055606695,0.24827380820761,0,0,0,0,0,0,0,0,0,water
01115,1,1,5.7,0.312455005036958,0.304637435293905,0.338074073955502,0,0,0,0,0,0,0,0,0,water
01117,1,1,5.4,0.175083743298883,0.274096535987323,0.191968301987718,0,0,0,0,0,0,0,0,0,water
01119,2,8,-4.8,0.444287200854761,0.556925950883937,0.473342949336062,0,0,0,0,0,0,0,0,0,water
01121,2,4,-0.1,0.338508751333588,0.445230545361879,0.306868310246615,0,0,0,0,0,0,0,0,0,water
01123,2,6,-1.4,0.376475598984626,0.410625514555463,0.373569208136852,0,0,0,0,0,0,0,0,0,water
01125,5,2,3.7,0.587651517533639,0.417473996598326,0.215580318388436,0,0,0,0,0,0,0,0,0,water
01127,4,1,0.2,0.712090584369683,0.432922006057739,0.383253402782868,0,0,0,0,0,0,0,0,0,water
01129,2,8,-2,0.409002873780197,0.412465660303466,0.452800867256536,0,0,0,0,0,0,0,0,0,water
01131,2,9,-6.3,0.817188283305633,0.593136384590127,0.478226350821609,0,0,0,0,0,0,0,0,0,water
01133,4,8,1.6,0.42507649373342,0.442113997898083,0.445335686319773,0,0,0,0,0,0,0,0,0,water
04001,6,8,-1.7,0.615644645327213,0.480377931159045,0.442953193100477,0,0,0,0,0,0,0,0,0,water
04003,6,3,0.2,0.571074325603522,0.442055444578676,0.25324562962671,0,0,0,0,0,0,0,0,0,water
04005,7,3,0,0.685833244540392,0.427565613990629,0.22039761038446,0,0,0,0,0,0,0,0,0,water
04007,6,4,1.3,0.655934562098793,0.505837091196625,0.259977250622331,0,0,0,0,0,0,0,0,0,water
04009,6,7,4.2,0.338678223156888,0.378283496648299,0.284313098914837,0,0,0,0,0,0,0,0,0,water
04011,6,9,-1.3,0.727264191696236,0.26861612437733,0.448700924260204,0,0,0,0,0,0,0,0,0,water
04012,6,6,2.5,0.668597680008525,0.546289554269504,0.308902963637057,0,0,0,0,0,0,0,0,0,water
04013,7,1,5.1,0.510058592242193,0.349903295744848,0.120305068603632,0,0,0,0,0,0,0,0,0,water
04015,6,3,5.7,0.559845055642363,0.51373843922175,0.192722524655981,0,0,0,0,0,0,0,0,0,water
04017,6,4,2.6,0.777982112513516,0.456622059055544,0.336987972181934,0,0,0,0,0,0,0,0,0,water
04019,7,1,3.3,0.531247826776899,0.43294864961686,0.14107898022714,0,0,0,0,0,0,0,0,0,water
04021,6,1,19.4,0.544376796206256,0.355052308739628,0.197195923384662,0,0,0,0,0,0,0,0,0,water
04023,6,6,5.9,0.367027179764769,0.453353287609593,0.33131998857128,0,0,0,0,0,0,0,0,0,water
04025,6,3,6.2,0.605719472048535,0.486867328497589,0.221102543757611,0,0,0,0,0,0,0,0,0,water
04027,6,3,7.1,0.591853531135783,0.433336635954651,0.168581127842968,0,0,0,0,0,0,0,0,0,water
05001,3,6,-6.2,0.27652491298257,0.393125711064492,0.303609188000653,0,0,0,0,0,0,0,0,0,water
05003,2,7,-5.2,0.329473223238018,0.507064693083441,0.333868276362938,0,0,0,0,0,0,0,0,0,water
05005,4,7,3.1,0.62835546997827,0.474174865955006,0.302882680424393,0,0,0,0,0,0,0,0,0,water
05007,1,2,12.2,0.513443504065203,0.24601440951826,0.195788588215159,0,0,0,0,0,0,0,0,0,water
05009,3,7,3.3,0.307594431575726,0.394326641891571,0.325645517710951,0,0,0,0,0,0,0,0,0,water
05011,2,7,-5.3,0.26824476050216,0.466849151009911,0.288456403364821,0,0,0,0,0,0,0,0,0,water
05013,4,9,-1,0.383494295521847,0.347324904824308,0.445440401416317,0,0,0,0,0,0,0,0,0,water
05015,3,6,2.6,0.751419832708029,0.448245291696841,0.40748249427479,0,0,0,0,0,0,0,0,0,water
05017,2,9,-8.7,0.809425718467283,0.529958710725501,0.526865920447597,0,0,0,0,0,0,0,0,0,water
05019,2,7,-2.3,0.316247533918651,0.460883234431966,0.287813367296511,0,0,0,0,0,0,0,0,0,water
05021,4,9,-2.9,0.426442735485938,0.440023264447584,0.497629595291842,0,0,0,0,0,0,0,0,0,water
05023,4,6,3.8,0.334583751401036,0.417523722784056,0.356666000397163,0,0,0,0,0,0,0,0,0,water
05025,4,8,-2.5,0.380570027014172,0.392924178969528,0.503607398432141,0,0,0,0,0,0,0,0,0,water
05027,2,7,-3.2,0.649630439615188,0.480313865815143,0.302574498508421,0,0,0,0,0,0,0,0,0,water
05029,2,6,3.3,0.324145026711651,0.442105234774058,0.382651464761254,0,0,0,0,0,0,0,0,0,water
05031,3,3,3.8,0.241585335706541,0.430243073695933,0.225304406535449,0,0,0,0,0,0,0,0,0,water
05033,3,3,3.5,0.612210984651381,0.386605053601984,0.276987184016098,0,0,0,0,0,0,0,0,0,water
05035,2,1,-3,0.551514699270306,0.468983677576906,0.177918674782899,0,0,0,0,0,0,0,0,0,water
05037,2,6,-3.6,0.329418823566147,0.448645614080327,0.330694044908527,0,0,0,0,0,0,0,0,0,water
05039,2,8,-5.7,0.427020479738124,0.430605527139125,0.464861034186985,0,0,0,0,0,0,0,0,0,water
05041,2,9,-8.8,0.673910796290749,0.582504086551729,0.402224206177208,0,0,0,0,0,0,0,0,0,water
05043,2,7,-2.2,0.288194030673902,0.500742559538294,0.331764746655743,0,0,0,0,0,0,0,0,0,water
05045,3,2,6.3,0.641874160277591,0.391888929823753,0.264275012582803,0,0,0,0,0,0,0,0,0,water
05047,3,8,2.6,0.46139859277033,0.430527455038383,0.472304390709129,0,0,0,0,0,0,0,0,0,water
05049,4,9,4.1,0.815007754775038,0.474116880594018,0.440291538487644,0,0,0,0,0,0,0,0,0,water
05051,4,3,-0.4,0.252047399938803,0.475149415836414,0.224732168335218,0,0,0,0,0,0,0,0,0,water
05053,4,2,2.9,0.333065171221952,0.32000584862685,0.355939933666314,0,0,0,0,0,0,0,0,0,water
05055,3,4,2.3,0.278193955607279,0.413316052793742,0.264197939603157,0,0,0,0,0,0,0,0,0,water
05057,3,6,-4.4,0.649528717730859,0.43843167521371,0.321839163132091,0,0,0,0,0,0,0,0,0,water
05059,4,6,0.7,0.365611219378004,0.441696961454538,0.363792095286395,0,0,0,0,0,0,0,0,0,water
05061,3,8,-2.9,0.779348040143491,0.461063462183717,0.500233298862048,0,0,0,0,0,0,0,0,0,water
05063,3,7,1.1,0.701782928013898,0.44077494601565,0.3618578969867,0,0,0,0,0,0,0,0,0,water
05065,4,9,5,0.771121418210467,0.488818974024705,0.451063766497344,0,0,0,0,0,0,0,0,0,water
05067,2,6,-0.5,0.666324438151675,0.476286263265264,0.351320722590223,0,0,0,0,0,0,0,0,0,water
05069,2,4,-4.7,0.236042095942899,0.478218590560747,0.224051288437694,0,0,0,0,0,0,0,0,0,water
05071,3,7,1.7,0.375423727908447,0.464315421791704,0.355912345325904,0,0,0,0,0,0,0,0,0,water
05073,2,8,-4.4,0.742599458906289,0.527215030452705,0.53588888701143,0,0,0,0,0,0,0,0,0,water
05075,4,6,0.5,0.272598903177055,0.438886646830057,0.344014431776052,0,0,0,0,0,0,0,0,0,water
05077,2,8,-5,0.857657616308188,0.588147182090534,0.539427639834935,0,0,0,0,0,0,0,0,0,water
05079,2,9,-0.2,0.397513406362103,0.390910329312848,0.474900358480871,0,0,0,0,0,0,0,0,0,water
05081,2,3,-2.9,0.731588626581541,0.427966189894652,0.465223726881205,0,0,0,0,0,0,0,0,0,water
05083,4,8,1.6,0.437408231858696,0.392175872655098,0.476350323187818,0,0,0,0,0,0,0,0,0,water
05085,1,2,3.1,0.269379968436416,0.318433480653992,0.284975698152835,0,0,0,0,0,0,0,0,0,water
05087,4,2,7.9,0.429794315233133,0.362672722825275,0.486271894158811,0,0,0,0,0,0,0,0,0,water
05089,4,9,4.3,0.797706885067863,0.478088341059023,0.446408346990311,0,0,0,0,0,0,0,0,0,water
05091,2,3,-1.5,0.595145627771229,0.482369053183767,0.248716397102753,0,0,0,0,0,0,0,0,0,water
05093,2,4,-6,0.615558389453104,0.439491801602245,0.289884324053278,0,0,0,0,0,0,0,0,0,water
05095,2,9,-5.3,0.807504443605682,0.487333157004214,0.491597542167589,0,0,0,0,0,0,0,0,0,water
05097,2,8,0.3,0.760910117695723,0.469557385695869,0.44799294703517,0,0,0,0,0,0,0,0,0,water
05099,2,9,-3.4,0.818887356037351,0.600335105728816,0.47426856966281,0,0,0,0,0,0,0,0,0,water
05101,4,9,-2.4,0.817530425476907,0.455161722503922,0.454935532400709,0,0,0,0,0,0,0,0,0,water
05103,2,7,-4.1,0.638710193205591,0.438319414395001,0.307512037776926,0,0,0,0,0,0,0,0,0,water
05105,4,2,2.5,0.416055215093527,0.350219823044515,0.461883083033237,0,0,0,0,0,0,0,0,0,water
05107,2,7,-10.8,0.658827452315375,0.58420895446747,0.339356768096751,0,0,0,0,0,0,0,0,0,water
05109,3,9,-1.3,0.421916664056552,0.461825433909276,0.466947061437403,0,0,0,0,0,0,0,0,0,water
05111,2,3,-2.9,0.341949255757531,0.437954208533691,0.35278648631601,0,0,0,0,0,0,0,0,0,water
05113,3,7,1.3,0.713858792899119,0.465430017811547,0.37642544767017,0,0,0,0,0,0,0,0,0,water
05115,3,5,2.2,0.305385525776524,0.409270956357201,0.303666885702986,0,0,0,0,0,0,0,0,0,water
05117,4,8,-3.8,0.39142506552761,0.369858086238069,0.518810803694676,0,0,0,0,0,0,0,0,0,water
05119,5,2,0.5,0.19950596567564,0.435664075563856,0.14904116248712,0,0,0,0,0,0,0,0,0,water
05121,4,7,2.4,0.311377735955692,0.411971637069738,0.355529314231742,0,0,0,0,0,0,0,0,0,water
05123,2,6,-5.2,0.373585958348003,0.546634422537329,0.346062987802162,0,0,0,0,0,0,0,0,0,water
05125,1,2,6,0.218083862475454,0.320373823612333,0.233320244269247,0,0,0,0,0,0,0,0,0,water
05127,3,8,0.1,0.449714570416556,0.460826797635188,0.489342705398217,0,0,0,0,0,0,0,0,0,water
05129,3,9,-0.1,0.422310748792694,0.528461733422529,0.438786872659941,0,0,0,0,0,0,0,0,0,water
05131,3,3,1.7,0.53056877375823,0.423394430685882,0.178800609123397,0,0,0,0,0,0,0,0,0,water
05133,6,6,-0.3,0.357513211386323,0.425285598349685,0.385939492024131,0,0,0,0,0,0,0,0,0,water
05135,4,9,4.7,0.468943615847867,0.489113281168942,0.474176386859904,0,0,0,0,0,0,0,0,0,water
05137,4,9,3.5,0.820208887367541,0.505570773287677,0.462499889416207,0,0,0,0,0,0,0,0,0,water
05139,2,7,-5,0.333881731345434,0.478147909649576,0.289428197857491,0,0,0,0,0,0,0,0,0,water
05141,4,8,2.2,0.779594337491331,0.489868636290755,0.446423006410659,0,0,0,0,0,0,0,0,0,water
05143,5,2,7.9,0.566467002828456,0.370916626076302,0.194511031409666,0,0,0,0,0,0,0,0,0,water
05145,3,4,2.9,0.626814811423132,0.406581261264372,0.30301623262307,0,0,0,0,0,0,0,0,0,water
05147,2,9,-6.6,0.768050595645405,0.510390765268125,0.483658583165286,0,0,0,0,0,0,0,0,0,water
05149,6,9,-0.4,0.735560023652173,0.359709743422633,0.426235679897884,0,0,0,0,0,0,0,0,0,water
06005,7,6,3.6,0.416922491267466,0.406499762366684,0.350550268532644,0,0,0,0,0,0,0,0,0,water
06007,7,3,-0.9,0.608296222485019,0.483308220101485,0.206441349533237,0,0,0,0,0,0,0,0,0,water
06009,7,6,2.5,0.469409048193143,0.477333990832808,0.384341887037179,0,0,0,0,0,0,0,0,0,water
06011,7,6,0.9,0.637196687529855,0.354045894572429,0.270090889833449,0,0,0,0,0,0,0,0,0,water
06013,7,1,0.6,0.542971804425773,0.28458386492282,0.115613514978893,0,0,0,0,0,0,0,0,0,water
06015,7,7,-2.2,0.318296781976448,0.416637066711666,0.283449474183482,0,0,0,0,0,0,0,0,0,water
06017,7,1,0.8,0.629507522663488,0.346374174111249,0.234112426866747,0,0,0,0,0,0,0,0,0,water
06019,7,1,1.4,0.30338031778772,0.450336660139533,0.218850958487861,0,0,0,0,0,0,0,0,0,water
06021,7,6,-2,0.361712990361656,0.415251057121532,0.338388748929535,0,0,0,0,0,0,0,0,0,water
06023,7,5,-2.9,0.350108036507077,0.520056184893945,0.218855776930522,0,0,0,0,0,0,0,0,0,water
06025,7,3,1.1,0.652035682131201,0.482367989124769,0.240377252060024,0,0,0,0,0,0,0,0,0,water
06027,7,6,-2.7,0.64104787414538,0.387516903937194,0.256931799946678,0,0,0,0,0,0,0,0,0,water
06029,7,2,1.8,0.623857898084733,0.446969793276467,0.21489874185773,0,0,0,0,0,0,0,0,0,water
06031,7,3,1.4,0.574834028883207,0.410817274856853,0.163417286301478,0,0,0,0,0,0,0,0,0,water
06033,7,4,-0.6,0.677144034197948,0.499559974175536,0.247358731378704,0,0,0,0,0,0,0,0,0,water
06035,7,7,-12.3,0.382927919165083,0.41131578765709,0.393189958792082,0,0,0,0,0,0,0,0,0,water
06037,7,1,-2.4,0.661326744033618,0.444500215876894,0.11448650552355,0,0,0,0,0,0,0,0,0,water
06039,7,1,5.8,0.721173180473278,0.445963360159848,0.401796271401115,0,0,0,0,0,0,0,0,0,water
06043,7,8,-0.5,0.540237245552836,0.494113630095645,0.448924370019895,0,0,0,0,0,0,0,0,0,water
06045,7,4,-2.4,0.720927776080747,0.489857778972863,0.273355321923704,0,0,0,0,0,0,0,0,0,water
06047,7,2,4.9,0.620034113268587,0.454704562075382,0.184909353149131,0,0,0,0,0,0,0,0,0,water
06049,7,8,-2.1,0.450726158145736,0.526556146267997,0.561330996847048,0,0,0,0,0,0,0,0,0,water
06051,7,7,-1.8,0.623435662521872,0.378620316692932,0.273688401603659,0,0,0,0,0,0,0,0,0,water
06053,7,2,-1,0.692182196148386,0.376477592724124,0.349523094873432,0,0,0,0,0,0,0,0,0,water
06055,7,3,-3.4,0.609380319087211,0.343064761443237,0.211203252618401,0,0,0,0,0,0,0,0,0,water
06057,7,4,-0.1,0.709644450830947,0.476199087614061,0.276522657158472,0,0,0,0,0,0,0,0,0,water
06059,7,1,-0.5,0.266036623570768,0.338695597419935,0.112359726499196,0,0,0,0,0,0,0,0,0,water
06061,7,1,6.9,0.208396555381788,0.299416596550836,0.160484458635736,0,0,0,0,0,0,0,0,0,water
06063,7,9,-4.7,0.821006891282269,0.447715440662834,0.444620860333959,0,0,0,0,0,0,0,0,0,water
06065,7,1,4.3,0.597560823158877,0.377611548071018,0.134139994525154,0,0,0,0,0,0,0,0,0,water
06067,7,1,1.5,0.556806388771314,0.378898866386553,0.12207823791147,0,0,0,0,0,0,0,0,0,water
06069,7,1,7.2,0.633819823862198,0.28902847026021,0.255061359152724,0,0,0,0,0,0,0,0,0,water
06071,7,1,1.4,0.608241943850647,0.401474951749191,0.131000629323425,0,0,0,0,0,0,0,0,0,water
06073,7,1,-0.1,0.603927722771186,0.368059531278723,0.129606497315151,0,0,0,0,0,0,0,0,0,water
06077,7,2,4.5,0.604253468657544,0.364712658155938,0.170995398356069,0,0,0,0,0,0,0,0,0,water
06079,7,2,0,0.608729904875569,0.42533817826067,0.207210075723512,0,0,0,0,0,0,0,0,0,water
06083,7,2,-0.8,0.305692367736687,0.405820938648232,0.221383820046774,0,0,0,0,0,0,0,0,0,water
06087,7,2,-3.4,0.634392215303924,0.367060578962949,0.202125384124546,0,0,0,0,0,0,0,0,0,water
06089,7,3,-0.6,0.646747893183089,0.437631700198279,0.224471038594701,0,0,0,0,0,0,0,0,0,water
06091,7,8,-3.6,0.519808082681993,0.617431062620484,0.444954253110557,0,0,0,0,0,0,0,0,0,water
06093,7,7,-3.4,0.744896387115925,0.516552857326191,0.393273095020953,0,0,0,0,0,0,0,0,0,water
06095,7,2,0.5,0.556535548773531,0.355023206316143,0.133430595457209,0,0,0,0,0,0,0,0,0,water
06097,7,2,-0.6,0.599667016186131,0.362598575986213,0.176515227091137,0,0,0,0,0,0,0,0,0,water
06099,7,2,0.6,0.593913387515021,0.396107714585226,0.166115277748838,0,0,0,0,0,0,0,0,0,water
06101,7,3,-0.9,0.246695001530478,0.4043442789486,0.239182570936035,0,0,0,0,0,0,0,0,0,water
06103,7,4,-1.9,0.4114042634593,0.448104867169064,0.305512457808619,0,0,0,0,0,0,0,0,0,water
06105,7,8,-2.8,0.859122663004215,0.502359125235091,0.451226677160202,0,0,0,0,0,0,0,0,0,water
06107,7,2,2,0.652524047472091,0.420069422175129,0.259024150501171,0,0,0,0,0,0,0,0,0,water
06109,7,4,-2.7,0.345053899672246,0.456499142141707,0.275517447160251,0,0,0,0,0,0,0,0,0,water
06111,7,2,-1,0.57867478327098,0.342793283639508,0.172236654647404,0,0,0,0,0,0,0,0,0,water
06113,7,1,3.4,0.600269623981579,0.412418311711544,0.16732521922662,0,0,0,0,0,0,0,0,0,water
06115,7,3,6.7,0.307338407374559,0.40398788588508,0.21167848167705,0,0,0,0,0,0,0,0,0,water
08001,7,1,4.3,0.527091453885806,0.31821250754525,0.126560146502462,0,0,0,0,0,0,0,0,0,water
08003,6,7,1.9,0.628264407578396,0.429824506784967,0.219187369637634,0,0,0,0,0,0,0,0,0,water
08005,7,1,1.8,0.173226436377072,0.315026600319689,0.117983500509791,0,0,0,0,0,0,0,0,0,water
08007,7,7,5.1,0.689674830599921,0.386514171050197,0.306572280304762,0,0,0,0,0,0,0,0,0,water
08009,6,9,-3.3,0.78811830672732,0.55730711659883,0.460548777324016,0,0,0,0,0,0,0,0,0,water
08011,6,9,5.5,0.845461377894379,0.558944206288714,0.479244998063359,0,0,0,0,0,0,0,0,0,water
08013,7,2,-0.2,0.549378020165041,0.361388405478177,0.144297929321952,0,0,0,0,0,0,0,0,0,water
08015,7,6,6.6,0.647808466724833,0.459718596970224,0.256024854657896,0,0,0,0,0,0,0,0,0,water
08019,7,1,-3,0.76325978711813,0.299477157750667,0.444151233404308,0,0,0,0,0,0,0,0,0,water
08021,6,9,1.3,0.82943920043896,0.431332116009649,0.471625427043648,0,0,0,0,0,0,0,0,0,water
08023,6,9,5.3,0.823551735715122,0.560857225874783,0.527827719937325,0,0,0,0,0,0,0,0,0,water
08025,6,8,-1.5,0.456331039870945,0.455468709908899,0.528680980194441,0,0,0,0,0,0,0,0,0,water
08027,7,8,17.5,0.478748166722623,0.397797677465975,0.442879326739738,0,0,0,0,0,0,0,0,0,water
08029,6,6,3.7,0.749591450985121,0.484787158307389,0.387622355310939,0,0,0,0,0,0,0,0,0,water
08031,7,1,1.6,0.179832641515046,0.338467760614704,0.112512111230875,0,0,0,0,0,0,0,0,0,water
08033,7,9,5.8,0.396540478946627,0.411708892763429,0.441615289854512,0,0,0,0,0,0,0,0,0,water
08035,7,1,9.3,0.47134239005108,0.140912537765102,0.141956674640808,0,0,0,0,0,0,0,0,0,water
08037,7,5,-2.4,0.286850487245853,0.349390458453911,0.173139325783727,0,0,0,0,0,0,0,0,0,water
08039,7,1,12.1,0.769298449484133,0.206272626703638,0.447897152416059,0,0,0,0,0,0,0,0,0,water
08041,7,2,2.6,0.52444712876123,0.322076488265836,0.145802017071021,0,0,0,0,0,0,0,0,0,water
08043,6,4,2.5,0.314417235343664,0.429885977254488,0.278229275697664,0,0,0,0,0,0,0,0,0,water
08045,7,5,2.2,0.569735418804305,0.330646208765958,0.221265398577173,0,0,0,0,0,0,0,0,0,water
08047,7,1,2.5,0.518762589231594,0.384207586124791,0.444151233404308,0,0,0,0,0,0,0,0,0,water
08049,7,9,2.6,0.690193527014351,0.358659025697724,0.338552338173773,0,0,0,0,0,0,0,0,0,water
08051,7,7,2.1,0.725448698139877,0.407963184528919,0.30115551735737,0,0,0,0,0,0,0,0,0,water
08055,6,8,2.4,0.803710034385117,0.52718649812059,0.451920765813281,0,0,0,0,0,0,0,0,0,water
08059,7,1,-0.8,0.49072153451324,0.273607811119503,0.135843957388887,0,0,0,0,0,0,0,0,0,water
08061,8,9,-4.1,0.826933364174306,0.468433918382423,0.521829306267599,0,0,0,0,0,0,0,0,0,water
08063,7,9,0.2,0.443538776800796,0.388097423213546,0.495707842581254,0,0,0,0,0,0,0,0,0,water
08065,7,9,-0.6,0.198638961463172,0.24537698663832,0.240726453070975,0,0,0,0,0,0,0,0,0,water
08067,7,6,2.1,0.677286315226055,0.370152878307684,0.330652202637701,0,0,0,0,0,0,0,0,0,water
08069,7,2,4.1,0.528430327856155,0.360749231523403,0.148334333004159,0,0,0,0,0,0,0,0,0,water
08071,6,7,0.1,0.326565585046148,0.514651474264841,0.256811227284498,0,0,0,0,0,0,0,0,0,water
08073,7,8,-1.1,0.47973002338258,0.421684304340414,0.46112575836167,0,0,0,0,0,0,0,0,0,water
08075,7,6,-2.1,0.265422402651255,0.397169047627848,0.278751840544814,0,0,0,0,0,0,0,0,0,water
08077,7,3,3.4,0.197184966377707,0.401296039530068,0.15574981672921,0,0,0,0,0,0,0,0,0,water
08081,7,7,-1,0.580537737280679,0.384280716105242,0.206128545698905,0,0,0,0,0,0,0,0,0,water
08083,6,6,3.7,0.345870294088279,0.424948255368065,0.336056854168703,0,0,0,0,0,0,0,0,0,water
08085,6,5,4.6,0.602172637718959,0.431602193418973,0.262722041695653,0,0,0,0,0,0,0,0,0,water
08087,6,6,4.2,0.605801559135518,0.358681734802942,0.257017899381006,0,0,0,0,0,0,0,0,0,water
08089,6,6,-3.6,0.66078391843565,0.501502323670266,0.332653505110539,0,0,0,0,0,0,0,0,0,water
08091,7,9,6.5,0.823090805954054,0.401520178398763,0.448984448512527,0,0,0,0,0,0,0,0,0,water
